turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;Translation;;;;;;;;;;;;;;;;;;;;;;
21290;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;er;;;1,59074E+12;91;7;5;er;;;;;;;;;;;;;;;;;;;;;;
21291;0018;TBTWYSIWYG;TBT;TBT;Participant2;nu sta ik derde rij tweede vakje van links;0;0;1,59074E+12;7508;7;5;nu sta ik derde rij tweede vakje van links;;;;;;;;;;;;;;;;;;;;;;
21292;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21293;0018;TBTWYSIWYG;TBT;TBT;Participant1;mijn grijs zit helemaal links onderin;0;0;1,59074E+12;4100;7;5;mijn grijs zit helemaal links onderin;;;;;;;;;;;;;;;;;;;;;;
21294;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;in((NEWLINE));;;1,59074E+12;349;7;5;in ;;;;;;;;;;;;;;;;;;;;;;
21295;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;kun je dan nog een keer ;;;1,59074E+12;3112;7;5;kun je dan nog een keer ;;;;;;;;;;;;;;;;;;;;;;
21296;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21297;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;o;;;1,59074E+12;0;7;5;o;;;;;;;;;;;;;;;;;;;;;;
21298;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;an;;;1,59074E+12;85;7;5;an;;;;;;;;;;;;;;;;;;;;;;
21299;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;p;;;1,59074E+12;0;7;5;p;;;;;;;;;;;;;;;;;;;;;;
21300;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;a;;;1,59074E+12;0;7;5;a;;;;;;;;;;;;;;;;;;;;;;
21301;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21302;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21303;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;d;;;1,59074E+12;0;7;5;d;;;;;;;;;;;;;;;;;;;;;;
21304;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21305;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;a;;;1,59074E+12;0;7;5;a;;;;;;;;;;;;;;;;;;;;;;
21306;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;b;;;1,59074E+12;0;7;5;b;;;;;;;;;;;;;;;;;;;;;;
21307;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;t ;;;1,59074E+12;108;7;5;t ;;;;;;;;;;;;;;;;;;;;;;
21308;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;f bovne;;;1,59074E+12;613;7;5;f bovne;;;;;;;;;;;;;;;;;;;;;;
21309;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;gri;;;1,59074E+12;151;7;5;gri;;;;;;;;;;;;;;;;;;;;;;
21310;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;e;;;1,59074E+12;0;7;5;e;;;;;;;;;;;;;;;;;;;;;;
21311;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;js komne;;;1,59074E+12;931;7;5;js komne;;;;;;;;;;;;;;;;;;;;;;
21312;0018;TBTWYSIWYG;TBT;TBT;Participant1;vanaf bove/;5;5;1,59074E+12;3750;7;5;vanaf bove/;;;;;;;;;;;;;;;;;;;;;;
21313;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;/((NEWLINE));;;1,59074E+12;180;7;5;/ ;;;;;;;;;;;;;;;;;;;;;;
21314;0018;TBTWYSIWYG;TBT;TBT;Participant2;kun je dan nog een keer op dat grijs komne?;0;0;1,59074E+12;7583;7;5;kun je dan nog een keer op dat grijs komne?;;;;;;;;;;;;;;;;;;;;;;
21315;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;?((NEWLINE));;;1,59074E+12;511;7;5;? ;;;;;;;;;;;;;;;;;;;;;;
21316;0018;TBTWYSIWYG;TBT;TBT;Participant1;?;0;0;1,59074E+12;224;7;5;?;;;;;;;;;;;;;;;;;;;;;;
21317;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;?((NEWLINE));;;1,59074E+12;162;7;5;? ;;;;;;;;;;;;;;;;;;;;;;
21323;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;dan kan ik naar dat grijs bedoel je links on;;;1,59074E+12;16293;7;5;dan kan ik naar dat grijs bedoel je links on;;;;;;;;;;;;;;;;;;;;;;
21324;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;?;;;1,59074E+12;0;7;5;?;;;;;;;;;;;;;;;;;;;;;;
21325;0018;TBTWYSIWYG;TBT;TBT;Participant2;bedoel je links onderin of bovenin?d;26;38;1,59074E+12;19624;7;5;bedoel je links onderin of bovenin?d;;;;;;;;;;;;;;;;;;;;;;
21326;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;derin of bovenin?d((NEWLINE));;;1,59074E+12;3222;7;5;derin of bovenin?d ;;;;;;;;;;;;;;;;;;;;;;
21327;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;van ;;;1,59074E+12;334;7;5;van ;;;;;;;;;;;;;;;;;;;;;;
21328;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;het grij;;;1,59074E+12;819;7;5;het grij;;;;;;;;;;;;;;;;;;;;;;
21329;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;w;;;1,59074E+12;0;7;5;w;;;;;;;;;;;;;;;;;;;;;;
21330;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;z;;;1,59074E+12;0;7;5;z;;;;;;;;;;;;;;;;;;;;;;
21331;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;a;;;1,59074E+12;0;7;5;a;;;;;;;;;;;;;;;;;;;;;;
21332;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;e;;;1,59074E+12;0;7;5;e;;;;;;;;;;;;;;;;;;;;;;
21333;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;a;;;1,59074E+12;0;7;5;a;;;;;;;;;;;;;;;;;;;;;;
21334;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21335;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;r s;;;1,59074E+12;166;7;5;r s;;;;;;;;;;;;;;;;;;;;;;
21336;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21337;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;ta;;;1,59074E+12;32;7;5;ta;;;;;;;;;;;;;;;;;;;;;;
21338;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;l;;;1,59074E+12;0;7;5;l;;;;;;;;;;;;;;;;;;;;;;
21339;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21340;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;ak;;;1,59074E+12;94;7;5;ak;;;;;;;;;;;;;;;;;;;;;;
21341;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;ij;;;1,59074E+12;122;7;5;ij;;;;;;;;;;;;;;;;;;;;;;
21342;0018;TBTWYSIWYG;TBT;TBT;Participant2;het grijze vlak;0;0;1,59074E+12;1993;7;5;het grijze vlak;;;;;;;;;;;;;;;;;;;;;;
21343;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21344;0018;TBTWYSIWYG;TBT;TBT;Participant1;waar sta jij;7;8;1,59074E+12;7429;7;5;waar sta jij;;;;;;;;;;;;;;;;;;;;;;
21345;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;jij((NEWLINE))gris ;;;1,59074E+12;2126;7;5;you snatch;;;;;;;;;;;;;;;;;;;;;;
21346;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;ik ;;;1,59074E+12;313;7;5;I;;;;;;;;;;;;;;;;;;;;;;
21347;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;js;;;1,59074E+12;68;7;5;js;;;;;;;;;;;;;;;;;;;;;;
21348;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;s;;;1,59074E+12;0;7;5;s;;;;;;;;;;;;;;;;;;;;;;
21349;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21350;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;t;;;1,59074E+12;0;7;5;t;;;;;;;;;;;;;;;;;;;;;;
21351;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21352;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;a;;;1,59074E+12;0;7;5;a;;;;;;;;;;;;;;;;;;;;;;
21353;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;la;;;1,59074E+12;59;7;5;la;;;;;;;;;;;;;;;;;;;;;;
21354;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21355;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21356;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;der;;;1,59074E+12;265;7;5;der;;;;;;;;;;;;;;;;;;;;;;
21357;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;k ;;;1,59074E+12;127;7;5;k ;;;;;;;;;;;;;;;;;;;;;;
21358;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;de;;;1,59074E+12;68;7;5;the;;;;;;;;;;;;;;;;;;;;;;
21359;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;is;;;1,59074E+12;87;7;5;is;;;;;;;;;;;;;;;;;;;;;;
21360;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21361;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; n;;;1,59074E+12;274;7;5; n;;;;;;;;;;;;;;;;;;;;;;
21362;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;rij;;;1,59074E+12;286;7;5;rij;;;;;;;;;;;;;;;;;;;;;;
21363;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;onderi;;;1,59074E+12;482;7;5;onderi;;;;;;;;;;;;;;;;;;;;;;
21364;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21365;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;n;;;1,59074E+12;0;7;5;n;;;;;;;;;;;;;;;;;;;;;;
21366;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21367;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21368;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;an;;;1,59074E+12;85;7;5;an;;;;;;;;;;;;;;;;;;;;;;
21369;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;li;;;1,59074E+12;123;7;5;li;;;;;;;;;;;;;;;;;;;;;;
21370;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; b;;;1,59074E+12;102;7;5;b;;;;;;;;;;;;;;;;;;;;;;
21371;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;n;;;1,59074E+12;0;7;5;n;;;;;;;;;;;;;;;;;;;;;;
21372;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;o;;;1,59074E+12;0;7;5;o;;;;;;;;;;;;;;;;;;;;;;
21373;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;ks;;;1,59074E+12;87;7;5;ks;;;;;;;;;;;;;;;;;;;;;;
21374;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21375;0018;TBTWYSIWYG;TBT;TBT;Participant1;grijs vlak is onderin links;4;4;1,59074E+12;4591;7;5;gray area is bottom left;;;;;;;;;;;;;;;;;;;;;;
21376;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21377;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;en ;;;1,59074E+12;266;7;5;and;;;;;;;;;;;;;;;;;;;;;;
21378;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;hele;;;1,59074E+12;209;7;5;hele;;;;;;;;;;;;;;;;;;;;;;
21379;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;e;;;1,59074E+12;0;7;5;e;;;;;;;;;;;;;;;;;;;;;;
21380;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;m;;;1,59074E+12;0;7;5;m;;;;;;;;;;;;;;;;;;;;;;
21381;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;n;;;1,59074E+12;0;7;5;n;;;;;;;;;;;;;;;;;;;;;;
21382;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;aal;;;1,59074E+12;134;7;5;aal;;;;;;;;;;;;;;;;;;;;;;
21383;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21384;0018;TBTWYSIWYG;TBT;TBT;Participant1;helemaal in het uiteinde;1;1;1,59074E+12;3034;7;5;helemaal in het uiteinde;;;;;;;;;;;;;;;;;;;;;;
21385;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; i n het uiteinde((NEWLINE));;;1,59074E+12;2386;7;5;in the end;;;;;;;;;;;;;;;;;;;;;;
21386;0018;TBTWYSIWYG;TBT;TBT;Participant2;ik sta derde rij van boven en dan helemaal links;0;0;1,59074E+12;10256;7;5;I am third row from the top and then completely to the left;;;;;;;;;;;;;;;;;;;;;;
21387;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;dan helemaal links((NEWLINE))oke als jij  ;;;1,59074E+12;5316;7;5;then all the way left okay like you;;;;;;;;;;;;;;;;;;;;;;
21388;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;ja ;;;1,59074E+12;138;7;5;ja ;;;;;;;;;;;;;;;;;;;;;;
21389;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;naa;;;1,59074E+12;271;7;5;naa;;;;;;;;;;;;;;;;;;;;;;
21390;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;j;;;1,59074E+12;0;7;5;j;;;;;;;;;;;;;;;;;;;;;;
21391;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;r;;;1,59074E+12;0;7;5;r;;;;;;;;;;;;;;;;;;;;;;
21392;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;e;;;1,59074E+12;0;7;5;e;;;;;;;;;;;;;;;;;;;;;;
21393;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21394;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; k;;;1,59074E+12;138;7;5;k;;;;;;;;;;;;;;;;;;;;;;
21395;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;h;;;1,59074E+12;0;7;5;h;;;;;;;;;;;;;;;;;;;;;;
21396;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;a;;;1,59074E+12;0;7;5;a;;;;;;;;;;;;;;;;;;;;;;
21397;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;e;;;1,59074E+12;0;7;5;e;;;;;;;;;;;;;;;;;;;;;;
21398;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;n er k;;;1,59074E+12;554;7;5;n er k;;;;;;;;;;;;;;;;;;;;;;
21399;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;t;;;1,59074E+12;0;7;5;t;;;;;;;;;;;;;;;;;;;;;;
21400;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;o;;;1,59074E+12;0;7;5;o;;;;;;;;;;;;;;;;;;;;;;
21401;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21402;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;m;;;1,59074E+12;0;7;5;m;;;;;;;;;;;;;;;;;;;;;;
21403;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;g;;;1,59074E+12;0;7;5;g;;;;;;;;;;;;;;;;;;;;;;
21404;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;e;;;1,59074E+12;0;7;5;e;;;;;;;;;;;;;;;;;;;;;;
21405;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;r;;;1,59074E+12;0;7;5;r;;;;;;;;;;;;;;;;;;;;;;
21406;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;n;;;1,59074E+12;0;7;5;n;;;;;;;;;;;;;;;;;;;;;;
21407;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;i;;;1,59074E+12;0;7;5;i;;;;;;;;;;;;;;;;;;;;;;
21408;0018;TBTWYSIWYG;TBT;TBT;Participant1;ja je kan er komen;0;0;1,59074E+12;2070;7;5;yes you can get there;;;;;;;;;;;;;;;;;;;;;;
21409;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21410;0018;TBTWYSIWYG;TBT;TBT;Participant2;oke als jij  naar het grijs kan;0;0;1,59074E+12;4902;7;5;okay if you can go to gray;;;;;;;;;;;;;;;;;;;;;;
21411;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;js kan((NEWLINE))da;;;1,59074E+12;1733;7;5;js can da;;;;;;;;;;;;;;;;;;;;;;
21412;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;je;;;1,59074E+12;66;7;5;you;;;;;;;;;;;;;;;;;;;;;;
21413;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;n;;;1,59074E+12;0;7;5;n;;;;;;;;;;;;;;;;;;;;;;
21414;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21415;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21416;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;mo;;;1,59074E+12;438;7;5;mo;;;;;;;;;;;;;;;;;;;;;;
21419;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;kan ik door het hek en ;;;1,59074E+12;3315;7;5;kan ik door het hek en ;;;;;;;;;;;;;;;;;;;;;;
21420;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;ik s;;;1,59074E+12;354;7;5;ik s;;;;;;;;;;;;;;;;;;;;;;
21421;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;j;;;1,59074E+12;0;7;5;j;;;;;;;;;;;;;;;;;;;;;;
21422;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;t;;;1,59074E+12;0;7;5;t;;;;;;;;;;;;;;;;;;;;;;
21423;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;o;;;1,59074E+12;0;7;5;o;;;;;;;;;;;;;;;;;;;;;;
21424;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;a;;;1,59074E+12;0;7;5;a;;;;;;;;;;;;;;;;;;;;;;
21425;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;u;;;1,59074E+12;0;7;5;u;;;;;;;;;;;;;;;;;;;;;;
21426;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21427;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;w;;;1,59074E+12;0;7;5;w;;;;;;;;;;;;;;;;;;;;;;
21428;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;o;;;1,59074E+12;0;7;5;o;;;;;;;;;;;;;;;;;;;;;;
21429;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21432;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;p jouw ;;;1,59074E+12;781;7;5;p you;;;;;;;;;;;;;;;;;;;;;;
21433;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21434;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;gri;;;1,59074E+12;131;7;5;gri;;;;;;;;;;;;;;;;;;;;;;
21435;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;be;;;1,59074E+12;47;7;5;be;;;;;;;;;;;;;;;;;;;;;;
21436;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;jze;;;1,59074E+12;204;7;5;jze;;;;;;;;;;;;;;;;;;;;;;
21437;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21438;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21439;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;r;;;1,59074E+12;0;7;5;r;;;;;;;;;;;;;;;;;;;;;;
21440;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;v;;;1,59074E+12;0;7;5;v;;;;;;;;;;;;;;;;;;;;;;
21441;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;i;;;1,59074E+12;0;7;5;i;;;;;;;;;;;;;;;;;;;;;;
21442;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;la;;;1,59074E+12;79;7;5;la;;;;;;;;;;;;;;;;;;;;;;
21443;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;j;;;1,59074E+12;0;7;5;j;;;;;;;;;;;;;;;;;;;;;;
21444;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;k;;;1,59074E+12;0;7;5;k;;;;;;;;;;;;;;;;;;;;;;
21445;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;de;;;1,59074E+12;63;7;5;de;;;;;;;;;;;;;;;;;;;;;;
21446;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21447;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;n;;;1,59074E+12;0;7;5;n;;;;;;;;;;;;;;;;;;;;;;
21448;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;n;;;1,59074E+12;0;7;5;n;;;;;;;;;;;;;;;;;;;;;;
21449;0018;TBTWYSIWYG;TBT;TBT;Participant2;dan kan ik door het hek en jou bevrijden;2;2;1,59074E+12;9058;7;5;dan kan ik door het hek en jou bevrijden;;;;;;;;;;;;;;;;;;;;;;
21450;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21451;0018;TBTWYSIWYG;TBT;TBT;Participant1;ik sta op jouw grijze vlak nu;5;8;1,59074E+12;9222;7;5;I am on your gray plane now;;;;;;;;;;;;;;;;;;;;;;
21457;0018;TBTWYSIWYG;TBT;TBT;Participant1;ja;0;0;1,59074E+12;1417;7;5;ja;;;;;;;;;;;;;;;;;;;;;;
21460;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;u((NEWLINE))ja((NEWLINE));;;1,59074E+12;3033;7;5;u ja ;;;;;;;;;;;;;;;;;;;;;;
21463;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;opnen;;;1,59074E+12;1189;7;5;Open;;;;;;;;;;;;;;;;;;;;;;
21464;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;s;;;1,59074E+12;0;7;5;s;;;;;;;;;;;;;;;;;;;;;;
21465;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;?;;;1,59074E+12;0;7;5;?;;;;;;;;;;;;;;;;;;;;;;
21466;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;ne;;;1,59074E+12;77;7;5;ne;;;;;;;;;;;;;;;;;;;;;;
21467;0018;TBTWYSIWYG;TBT;TBT;Participant2;open?;1;1;1,59074E+12;1534;7;5;Open?;;;;;;;;;;;;;;;;;;;;;;
21468;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;((NEWLINE));;;1,59074E+12;0;7;5; ;;;;;;;;;;;;;;;;;;;;;;
21478;0018;TBTWYSIWYG;TBT;TBT;Participant1;sne;4;4;1,59074E+12;5341;7;5;sne;;;;;;;;;;;;;;;;;;;;;;
21479;0018;TBTWYSIWYG;TBT;TBT;Participant1;ja!;0;0;1,59074E+12;460;7;5;ja!;;;;;;;;;;;;;;;;;;;;;;
21481;0018;TBTWYSIWYG;TBT;TBT;Participant1;jij?;0;0;1,59074E+12;991;7;5;jij?;;;;;;;;;;;;;;;;;;;;;;
21484;0018;TBTWYSIWYG;TBT;TBT;Participant1;ben je kruis;1;1;1,59074E+12;1897;7;5;are you cross;;;;;;;;;;;;;;;;;;;;;;
21491;0018;TBTWYSIWYG;TBT;data;Participant1;CORRECT;;;1,59074E+12;0;7;5;CORRECT;;;;;;;;;;;;;;;;;;;;;;
21492;0018;TBTWYSIWYG;TBT;data;Participant2;CORRECT;;;1,59074E+12;0;7;5;CORRECT;;;;;;;;;;;;;;;;;;;;;;
21499;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;l!!J((NEWLINE))ja!((NEWLINE))jij?((NEWLINE))eben je kruis((NEWLINE));;;1,59074E+12;9904;7;5;l !! Y yes! you? eben your cross;;;;;;;;;;;;;;;;;;;;;;
21500;0018;TBTWYSIWYG;TBT;TBT;Participant2;yes;0;0;1,59074E+12;334;7;5;yes;;;;;;;;;;;;;;;;;;;;;;
21515;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant2;yes((NEWLINE))wat stressvol dt;;;1,59074E+12;6355;8;0;yes what stressful dt;;;;;;;;;;;;;;;;;;;;;;
21516;0018;TBTWYSIWYG;TBT;TBT;Participant1;top;0;0;1,59074E+12;363;8;0;top;;;;;;;;;;;;;;;;;;;;;;
21517;0018;TBTWYSIWYG;TBT;WYSIWYG;Participant1;top((NEWLINE));;;1,59074E+12;361;8;0;top;;;;;;;;;;;;;;;;;;;;;;
