turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;;;;;;;;;;;;;;;;;;;;;;;
14010;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n ;;;1,59067E+12;15;9;8;;;;;;;;;;;;;;;;;;;;;;;
14011;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14012;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;da;;;1,59067E+12;88;9;8;;;;;;;;;;;;;;;;;;;;;;;
14013;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14014;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n ;;;1,59067E+12;59;9;8;;;;;;;;;;;;;;;;;;;;;;;
14015;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14016;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;m;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14017;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;t;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14018;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;id;;;1,59067E+12;59;9;8;;;;;;;;;;;;;;;;;;;;;;;
14019;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14020;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;denste;;;1,59067E+12;438;9;8;;;;;;;;;;;;;;;;;;;;;;;
14021;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;bij;;;1,59067E+12;362;9;8;;;;;;;;;;;;;;;;;;;;;;;
14022;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;2e rij vaooooohheb je bovenin nog een ander grijs ;;;1,59067E+12;10576;9;8;;;;;;;;;;;;;;;;;;;;;;;
14023;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ne;;;1,59067E+12;69;9;8;;;;;;;;;;;;;;;;;;;;;;;
14024;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;v;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14025;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14026;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ak;;;1,59067E+12;75;9;8;;;;;;;;;;;;;;;;;;;;;;;
14027;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14028;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14029;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;h;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14030;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14031;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ahah;;;1,59067E+12;177;9;8;;;;;;;;;;;;;;;;;;;;;;;
14032;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;?want ik kan niet naar ondern;;;1,59067E+12;4338;9;8;;;;;;;;;;;;;;;;;;;;;;;
14033;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;kun jij niet van onderen de 3e rij;;;1,59067E+12;6499;9;8;;;;;;;;;;;;;;;;;;;;;;;
14034;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;nee er is een gtaet;;;1,59067E+12;2975;9;8;;;;;;;;;;;;;;;;;;;;;;;
14035;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;okee leg m nog eens uit;;;1,59067E+12;2890;9;8;;;;;;;;;;;;;;;;;;;;;;;
14036;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;2e rij van rechtsde middelste van die 3;;;1,59067E+12;8072;9;8;;;;;;;;;;;;;;;;;;;;;;;
14037;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;lukt echt niet;;;1,59067E+12;2762;9;8;;;;;;;;;;;;;;;;;;;;;;;
14038;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;shittie;;;1,59067E+12;782;9;8;;;;;;;;;;;;;;;;;;;;;;;
14043;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;hahaha khoe kan dta nou;;;1,59067E+12;3286;9;8;;;;;;;;;;;;;;;;;;;;;;;
14048;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;oke ik ga nu even helaamaal bovenin staanen dan helemaal in dat links d;;;1,59067E+12;12647;9;8;;;;;;;;;;;;;;;;;;;;;;;
14049;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;oke;;;1,59067E+12;213;9;8;;;;;;;;;;;;;;;;;;;;;;;
14050;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14051;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ee;;;1,59067E+12;115;9;8;;;;;;;;;;;;;;;;;;;;;;;
14052;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ng ok;;;1,59067E+12;454;9;8;;;;;;;;;;;;;;;;;;;;;;;
14053;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ku;;;1,59067E+12;209;9;8;;;;;;;;;;;;;;;;;;;;;;;
14054;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;?;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14055;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; je van uit daar 1 naar rechts;;;1,59067E+12;5496;9;8;;;;;;;;;;;;;;;;;;;;;;;
14057;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja;;;1,59067E+12;90;9;8;;;;;;;;;;;;;;;;;;;;;;;
14060;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;dan 2 naar onder;;;1,59067E+12;2440;9;8;;;;;;;;;;;;;;;;;;;;;;;
14061;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja;;;1,59067E+12;111;9;8;;;;;;;;;;;;;;;;;;;;;;;
14063;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;1 naar links;;;1,59067E+12;2048;9;8;;;;;;;;;;;;;;;;;;;;;;;
14064;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja;;;1,59067E+12;129;9;8;;;;;;;;;;;;;;;;;;;;;;;
14065;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;2 naar onder;;;1,59067E+12;1476;9;8;;;;;;;;;;;;;;;;;;;;;;;
14066;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;neee kut;;;1,59067E+12;864;9;8;;;;;;;;;;;;;;;;;;;;;;;
14067;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;g;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14068;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik;;;1,59067E+12;134;9;8;;;;;;;;;;;;;;;;;;;;;;;
14069;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;d;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14070;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; k;;;1,59067E+12;72;9;8;;;;;;;;;;;;;;;;;;;;;;;
14071;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;o;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14072;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;an ;;;1,59067E+12;134;9;8;;;;;;;;;;;;;;;;;;;;;;;
14073;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ve;;;1,59067E+12;2;9;8;;;;;;;;;;;;;;;;;;;;;;;
14074;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;m;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14075;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;r;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14076;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;aar 1 naar onderen dan is er gaatezit jij daar ook dan?d;;;1,59067E+12;10016;9;8;;;;;;;;;;;;;;;;;;;;;;;
14077;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;j;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14078;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14079;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;aa;;;1,59067E+12;137;9;8;;;;;;;;;;;;;;;;;;;;;;;
14080;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ar booke zelde ;;;1,59067E+12;2867;9;8;;;;;;;;;;;;;;;;;;;;;;;
14081;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14082;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;do;;;1,59067E+12;61;9;8;;;;;;;;;;;;;;;;;;;;;;;
14083;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;k;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14084;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14085;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14086;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14087;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;zit ;;;1,59067E+12;533;9;8;;;;;;;;;;;;;;;;;;;;;;;
14088;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;wil;;;1,59067E+12;210;9;8;;;;;;;;;;;;;;;;;;;;;;;
14089;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14090;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14091;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;u;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14092;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ji;;;1,59067E+12;115;9;8;;;;;;;;;;;;;;;;;;;;;;;
14093;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14094;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j daar ook gaan staan?;;;1,59067E+12;2357;9;8;;;;;;;;;;;;;;;;;;;;;;;
14095;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;wat?;;;1,59067E+12;605;9;8;;;;;;;;;;;;;;;;;;;;;;;
14096;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;helemaal boven links;;;1,59067E+12;1798;9;8;;;;;;;;;;;;;;;;;;;;;;;
14097;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;kan ;;;1,59067E+12;278;9;8;;;;;;;;;;;;;;;;;;;;;;;
14098;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;da;;;1,59067E+12;91;9;8;;;;;;;;;;;;;;;;;;;;;;;
14099;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ik;;;1,59067E+12;121;9;8;;;;;;;;;;;;;;;;;;;;;;;
14100;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n l;;;1,59067E+12;83;9;8;;;;;;;;;;;;;;;;;;;;;;;
14101;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14102;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14103;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14104;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;g ;;;1,59067E+12;124;9;8;;;;;;;;;;;;;;;;;;;;;;;
14105;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ie;;;1,59067E+12;83;9;8;;;;;;;;;;;;;;;;;;;;;;;
14106;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14107;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;t;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14108;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k t nuit kuuut hahahwaar ;;;1,59067E+12;3998;9;8;;;;;;;;;;;;;;;;;;;;;;;
14109;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;I ;;;1,59067E+12;269;9;8;;;;;;;;;;;;;;;;;;;;;;;
14110;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ku;;;1,59067E+12;128;9;8;;;;;;;;;;;;;;;;;;;;;;;
14111;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ka;;;1,59067E+12;135;9;8;;;;;;;;;;;;;;;;;;;;;;;
14112;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14113;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14114;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; je;;;1,59067E+12;173;9;8;;;;;;;;;;;;;;;;;;;;;;;
14115;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14116;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14117;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;w;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14118;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;we;;;1,59067E+12;85;9;8;;;;;;;;;;;;;;;;;;;;;;;
14119;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14120;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;l;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14128;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;l als je dat gat oversltaat die daarondersnap je?;;;1,59067E+12;12340;9;8;;;;;;;;;;;;;;;;;;;;;;;
14130;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;nee hahaha;;;1,59067E+12;1010;9;8;;;;;;;;;;;;;;;;;;;;;;;
14137;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;in de zeldfde verticlae rijen dan 1 naar onder;;;1,59067E+12;10217;9;8;;;;;;;;;;;;;;;;;;;;;;;
14138;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;nee shit nu snap ik er niks meer van;;;1,59067E+12;3893;9;8;;;;;;;;;;;;;;;;;;;;;;;
14139;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;d;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14140;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14141;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14142;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;h;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14143;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14144;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ah;;;1,59067E+12;107;9;8;;;;;;;;;;;;;;;;;;;;;;;
14145;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;k;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14146;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14147;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14148;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;h;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14153;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;dat we t maar moeten laten gaan hahahaha;;;1,59067E+12;4602;9;8;;;;;;;;;;;;;;;;;;;;;;;
14154;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja helaasssmiss uhmmmjij jij kan niet naar boebov;;;1,59067E+12;11470;9;8;;;;;;;;;;;;;;;;;;;;;;;
14155;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14156;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14157;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ee;;;1,59067E+12;112;9;8;;;;;;;;;;;;;;;;;;;;;;;
14158;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n heecht kutto;;;1,59067E+12;3752;9;8;;;;;;;;;;;;;;;;;;;;;;;
14159;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;h;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14160;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;t;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14161;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;aha;;;1,59067E+12;138;9;8;;;;;;;;;;;;;;;;;;;;;;;
14162;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14163;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;hah;;;1,59067E+12;129;9;8;;;;;;;;;;;;;;;;;;;;;;;
14164;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;we;;;1,59067E+12;89;9;8;;;;;;;;;;;;;;;;;;;;;;;
14165;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ah;;;1,59067E+12;70;9;8;;;;;;;;;;;;;;;;;;;;;;;
14166;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;klwelke wel?;;;1,59067E+12;2232;9;8;;;;;;;;;;;;;;;;;;;;;;;
14177;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ik zitokee l;;;1,59067E+12;2237;9;8;;;;;;;;;;;;;;;;;;;;;;;
14178;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;L;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14179;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;a;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14180;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;A;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14181;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;at;;;1,59067E+12;64;9;8;;;;;;;;;;;;;;;;;;;;;;;
14182;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;A;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14183;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; m;;;1,59067E+12;148;9;8;;;;;;;;;;;;;;;;;;;;;;;
14184;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;A;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14185;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;aa;;;1,59067E+12;123;9;8;;;;;;;;;;;;;;;;;;;;;;;
14186;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;T;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14191;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;r;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14196;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; MAAR KUT D;;;1,59067E+12;1005;9;8;;;;;;;;;;;;;;;;;;;;;;;
14197;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;h;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14198;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;IN;;;1,59067E+12;90;9;8;;;;;;;;;;;;;;;;;;;;;;;
14199;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;a;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14200;0016;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;G;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14207;0016;WYSIWYGTBT;WYSIWYG;data;Participant1;TIMEOUT;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14208;0016;WYSIWYGTBT;WYSIWYG;data;Participant2;TIMEOUT;;;1,59067E+12;0;9;8;;;;;;;;;;;;;;;;;;;;;;;
14211;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;hahahm;;;1,59067E+12;18911;10;1;;;;;;;;;;;;;;;;;;;;;;;
14212;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ik;;;1,59067E+12;143;10;1;;;;;;;;;;;;;;;;;;;;;;;
14213;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;i;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14214;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1; ;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14215;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;j;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14216;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;zi;;;1,59067E+12;92;10;1;;;;;;;;;;;;;;;;;;;;;;;
14217;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;n;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14218;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;t b;;;1,59067E+12;246;10;1;;;;;;;;;;;;;;;;;;;;;;;
14219;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14220;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;ovenin((NEWLINE));;;1,59067E+12;853;10;1;;;;;;;;;;;;;;;;;;;;;;;
14221;0016;WYSIWYGTBT;TBT;TBT;Participant1;ik zit bovenin;0;23;1,59067E+12;2027367;10;1;;;;;;;;;;;;;;;;;;;;;;;
14222;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;grijze vak ikis ;;;1,59067E+12;3561;10;1;;;;;;;;;;;;;;;;;;;;;;;
14223;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;e;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14224;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;s;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14225;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;n;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14226;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14227;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1; kan;;;1,59067E+12;298;10;1;;;;;;;;;;;;;;;;;;;;;;;
14228;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;n;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14229;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1; nie;;;1,59067E+12;228;10;1;;;;;;;;;;;;;;;;;;;;;;;
14230;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;u;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14231;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;t;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14232;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2; ;;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
14233;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1; naar onderen;;;1,59067E+12;1361;10;1;;;;;;;;;;;;;;;;;;;;;;;
14234;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant2;in de tweede;;;1,59067E+12;1744;10;1;;;;;;;;;;;;;;;;;;;;;;;
14235;0016;WYSIWYGTBT;TBT;TBT;Participant1;en kan niet naar onderen;0;0;1,59067E+12;4524;10;1;;;;;;;;;;;;;;;;;;;;;;;
14236;0016;WYSIWYGTBT;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59067E+12;0;10;1;;;;;;;;;;;;;;;;;;;;;;;
